City1,City2
"Gudikheda Ryt",Vadodara
"Gudikheda Ryt",Aurangabad
"Gudikheda Ryt",Nagpur
Peddapalem,Coimbatore
Peddapalem,Chennai
Peddapalem,Tirupati
Peddapalem,Kozhikode
Peddapalem,Bengaluru
Peddapalem,Tiruchirappalli
Zampini(Guntur),Chennai
Zampini(Guntur),Tirupati
Zampini(Guntur),Visakhapatnam
Zampini(Guntur),Hyderabad
Zampini(Guntur),Bengaluru
Awagarh,Dehradun
Awagarh,Lucknow
Awagarh,Jaipur
Awagarh,Chandigarh
Awagarh,"New Delhi"
Pandurangapuram,Raipur
Pandurangapuram,Tirupati
Pandurangapuram,Visakhapatnam
Pandurangapuram,Hyderabad
Pandurangapuram,Nagpur
Neelavathi,Raipur
Neelavathi,Visakhapatnam
Neelavathi,Bhubaneshwar
Neelavathi,Kolkata
Bagalia,Patna
Bagalia,Bhubaneshwar
Bagalia,Ranchi
Bagalia,Gaya
Bagalia,Kolkata
Dhalgaon,Mumbai
Dhalgaon,Pune
Dhalgaon,Hyderabad
Dhalgaon,Dabolim
Dhalgaon,Aurangabad
Amarnath,Amritsar
Amarnath,Jammu
Amarnath,Leh
Amarnath,Srinagar
Amarnath,"New Delhi"
Chheheliya,Lucknow
Chheheliya,"New Delhi"
Chamba,Amritsar
Chamba,Jammu
Chamba,Dehradun
Chamba,Leh
Chamba,Srinagar
Chamba,Chandigarh
Chamba,"New Delhi"
Bazpur,Dehradun
Bazpur,Lucknow
Bazpur,Jaipur
Bazpur,Chandigarh
Bazpur,"New Delhi"
Kayathar,Coimbatore
Kayathar,Madurai
Kayathar,Bengaluru
Kayathar,Tiruchirappalli
Kayathar,Thiruvananthapuram
Kayathar,Kochi
Balichak,Bhubaneshwar
Balichak,Ranchi
Balichak,Kolkata
Narimogru,Coimbatore
Narimogru,Kozhikode
Narimogru,Bengaluru
Narimogru,Mangalore
Banidanga,Guwahati
Banidanga,Bagdogra
Banidanga,Patna
Banidanga,Agartala
Banidanga,Ranchi
Banidanga,Gaya
Banidanga,Kolkata
Gudivada,Chennai
Gudivada,Tirupati
Gudivada,Visakhapatnam
Gudivada,Hyderabad
"Asoda Todran",Dehradun
"Asoda Todran",Jaipur
"Asoda Todran",Chandigarh
"Asoda Todran","New Delhi"
Hutti,Tirupati
Hutti,Pune
Hutti,Hyderabad
Hutti,Bengaluru
Hutti,Dabolim
Hutti,Mangalore
Hutti,Aurangabad
Takiya,Lucknow
Takiya,"New Delhi"
Takiya,Varanasi
Suwasra,Udaipur
Suwasra,Bhopal
Suwasra,Jaipur
Suwasra,Ahmedabad
Suwasra,Indore
Suwasra,"New Delhi"
Suwasra,Vadodara
Suwasra,Jodhpur
Mahamadpur,Bagdogra
Mahamadpur,Patna
Mahamadpur,Ranchi
Mahamadpur,Gaya
Mahamadpur,Kolkata
Mahamadpur,Varanasi
Vangaon,Mumbai
Vangaon,Pune
Vangaon,Rajkot
Vangaon,Vadodara
Vangaon,Aurangabad
Halkatta,Pune
Halkatta,Hyderabad
Halkatta,Dabolim
Halkatta,Aurangabad
Govindgarh,Jaipur
Govindgarh,"New Delhi"
Govindgarh,Jodhpur
Kavandampalayam,Coimbatore
Kavandampalayam,Kozhikode
Kavandampalayam,Madurai
Kavandampalayam,Bengaluru
Kavandampalayam,Tiruchirappalli
Kavandampalayam,Thiruvananthapuram
Kavandampalayam,Kochi
Daurala,Dehradun
Daurala,Jaipur
Daurala,Chandigarh
Daurala,"New Delhi"
Dialpura,Amritsar
Dialpura,Jammu
Dialpura,Dehradun
Dialpura,Jaipur
Dialpura,Chandigarh
Dialpura,"New Delhi"
"Peth Umri",Pune
"Peth Umri",Hyderabad
"Peth Umri",Indore
"Peth Umri",Aurangabad
"Peth Umri",Nagpur
Maju,Kolkata
Ravulapally,Hyderabad
Sirpur(Adilabad),Raipur
Sirpur(Adilabad),Visakhapatnam
Sirpur(Adilabad),Hyderabad
Sirpur(Adilabad),Nagpur
Phoolkheda,Udaipur
Phoolkheda,Bhopal
Phoolkheda,Jaipur
Phoolkheda,Ahmedabad
Phoolkheda,Indore
Phoolkheda,"New Delhi"
Phoolkheda,Vadodara
Phoolkheda,Jodhpur
Gachha,Bagdogra
Gachha,Agartala
Gachha,Ranchi
Gachha,Kolkata
Chaksu(Jaipur),Jaipur
Chaksu(Jaipur),"New Delhi"
Iritty,Coimbatore
Iritty,Kozhikode
Iritty,Bengaluru
Iritty,Mangalore
Iritty,Kochi
"Gandhi Nagar(Khammam)",Raipur
"Gandhi Nagar(Khammam)",Tirupati
"Gandhi Nagar(Khammam)",Visakhapatnam
"Gandhi Nagar(Khammam)",Hyderabad
"Gandhi Nagar(Khammam)",Nagpur
Dharhara,Bagdogra
Dharhara,Patna
Dharhara,Ranchi
Dharhara,Gaya
Dharhara,Kolkata
Dharhara,Varanasi
"Valmiki Nagar",Bagdogra
"Valmiki Nagar",Patna
"Valmiki Nagar",Lucknow
"Valmiki Nagar",Ranchi
"Valmiki Nagar",Gaya
"Valmiki Nagar",Kolkata
"Valmiki Nagar",Varanasi
Dhandhuka,Mumbai
Dhandhuka,Udaipur
Dhandhuka,Rajkot
Dhandhuka,Ahmedabad
Dhandhuka,Vadodara
Sivarakottai,Coimbatore
Sivarakottai,Madurai
Sivarakottai,Bengaluru
Sivarakottai,Tiruchirappalli
Sivarakottai,Thiruvananthapuram
Sivarakottai,Kochi
Ammanur,Coimbatore
Ammanur,Chennai
Ammanur,Tirupati
Ammanur,Madurai
Ammanur,Bengaluru
Ammanur,Tiruchirappalli
"Bari Brahman",Amritsar
"Bari Brahman",Jammu
"Bari Brahman",Srinagar
"Bari Brahman","New Delhi"
"Kot Kapura",Amritsar
"Kot Kapura",Jammu
"Kot Kapura",Dehradun
"Kot Kapura",Chandigarh
"Kot Kapura","New Delhi"
Jajela,Udaipur
Jajela,Ahmedabad
Jajela,"New Delhi"
Jajela,Jodhpur
Muniguda,Raipur
Muniguda,Visakhapatnam
Muniguda,Bhubaneshwar
Muniguda,Hyderabad
Muniguda,Ranchi
"Eruvadi (Tirunelveli)",Coimbatore
"Eruvadi (Tirunelveli)",Madurai
"Eruvadi (Tirunelveli)",Bengaluru
"Eruvadi (Tirunelveli)",Tiruchirappalli
"Eruvadi (Tirunelveli)",Thiruvananthapuram
"Eruvadi (Tirunelveli)",Kochi
Barpali,Raipur
Barpali,Visakhapatnam
Barpali,Bhubaneshwar
Barpali,Ranchi
Barpali,Gaya
Barpali,Kolkata
Narsapur,Chennai
Narsapur,Tirupati
Narsapur,Visakhapatnam
Narsapur,Hyderabad
Rejinagar,Bagdogra
Rejinagar,Patna
Rejinagar,Agartala
Rejinagar,Ranchi
Rejinagar,Gaya
Rejinagar,Kolkata
Nandura,Mumbai
Nandura,Bhopal
Nandura,Pune
Nandura,Indore
Nandura,Vadodara
Nandura,Aurangabad
Nandura,Nagpur
Dilawarpur,Dehradun
Dilawarpur,Jaipur
Dilawarpur,Chandigarh
Dilawarpur,"New Delhi"
Waraseoni,Raipur
Waraseoni,Bhopal
Waraseoni,Hyderabad
Waraseoni,Nagpur
Ahiran,Guwahati
Ahiran,Bagdogra
Ahiran,Patna
Ahiran,Agartala
Ahiran,Ranchi
Ahiran,Gaya
Ahiran,Kolkata
Boroti,Mumbai
Boroti,Pune
Boroti,Hyderabad
Boroti,Dabolim
Boroti,Aurangabad
Fulbari,Guwahati
Fulbari,Bagdogra
Fulbari,Patna
Fulbari,Agartala
Fulbari,Ranchi
Fulbari,Gaya
Fulbari,Kolkata
"Shukrulla Pur",Dehradun
"Shukrulla Pur",Lucknow
"Shukrulla Pur",Jaipur
"Shukrulla Pur","New Delhi"
Dhansiri,Guwahati
Dhansiri,Dibrugarh
Dhansiri,Agartala
Dhansiri,Kolkata
Dhansiri,Imphal
Santhekatte,Kozhikode
Santhekatte,Bengaluru
Santhekatte,Dabolim
Santhekatte,Mangalore
Magrasa,Dehradun
Magrasa,Lucknow
Magrasa,Jaipur
Magrasa,Chandigarh
Magrasa,"New Delhi"
"Jhako Lahri",Amritsar
"Jhako Lahri",Jammu
"Jhako Lahri",Dehradun
"Jhako Lahri",Leh
"Jhako Lahri",Srinagar
"Jhako Lahri",Chandigarh
"Jhako Lahri","New Delhi"
Naripa,Bagdogra
Naripa,Patna
Naripa,Ranchi
Naripa,Gaya
Naripa,Kolkata
Naripa,Varanasi
Sarandi,Mumbai
Sarandi,Udaipur
Sarandi,Rajkot
Sarandi,Ahmedabad
Sarandi,Vadodara
Rupsa,Bhubaneshwar
Rupsa,Ranchi
Rupsa,Gaya
Rupsa,Kolkata
Diyodar,Mumbai
Diyodar,Udaipur
Diyodar,Rajkot
Diyodar,Ahmedabad
Diyodar,Vadodara
Diyodar,Jodhpur
Allahabad,Patna
Allahabad,Lucknow
Allahabad,Gaya
Allahabad,"New Delhi"
Allahabad,Varanasi
Gatikrishnapur,Raipur
Gatikrishnapur,Visakhapatnam
Gatikrishnapur,Bhubaneshwar
Gatikrishnapur,Ranchi
Gatikrishnapur,Kolkata
"Raksa Chak",Ranchi
"Raksa Chak",Kolkata
Mandya,Coimbatore
Mandya,Tirupati
Mandya,Kozhikode
Mandya,Madurai
Mandya,Bengaluru
Mandya,Tiruchirappalli
Mandya,Mangalore
Mandya,Kochi
Banmankhi,Bagdogra
Banmankhi,Patna
Banmankhi,Ranchi
Banmankhi,Gaya
Banmankhi,Kolkata
Majitha,Amritsar
Majitha,Jammu
Majitha,Srinagar
Majitha,Chandigarh
Majitha,"New Delhi"
"Neoria Husainpur",Dehradun
"Neoria Husainpur",Lucknow
"Neoria Husainpur",Jaipur
"Neoria Husainpur",Chandigarh
"Neoria Husainpur","New Delhi"
Veeravasaram,Chennai
Veeravasaram,Tirupati
Veeravasaram,Visakhapatnam
Veeravasaram,Hyderabad
Latabore,Raipur
Latabore,Hyderabad
Latabore,Nagpur
Teekha,Patna
Teekha,Lucknow
Teekha,Ranchi
Teekha,Gaya
Teekha,Kolkata
Teekha,Varanasi
Ner,Patna
Ner,Ranchi
Ner,Gaya
Ner,Kolkata
Ner,Varanasi
Kharikera,Bhubaneshwar
Kharikera,Kolkata
Amrutvel,Mumbai
Amrutvel,Pune
Amrutvel,Rajkot
Amrutvel,Ahmedabad
Amrutvel,Vadodara
Amrutvel,Aurangabad
Panchrukhi,Amritsar
Panchrukhi,Jammu
Panchrukhi,Dehradun
Panchrukhi,Leh
Panchrukhi,Srinagar
Panchrukhi,Chandigarh
Panchrukhi,"New Delhi"
"Bhaluka Guri",Dibrugarh
"Bhaluka Guri",Imphal
Chichanda,Raipur
Chichanda,Bhopal
Chichanda,Hyderabad
Chichanda,Indore
Chichanda,Nagpur
Kalla,Mumbai
Kalla,Rajkot
Kalla,Ahmedabad
Kalla,Indore
Kalla,Vadodara
Kotturu,Coimbatore
Kotturu,Chennai
Kotturu,Tirupati
Kotturu,Kozhikode
Kotturu,Pune
Kotturu,Hyderabad
Kotturu,Bengaluru
Kotturu,Dabolim
Kotturu,Mangalore
Khadarpet(Anantapuram),Coimbatore
Khadarpet(Anantapuram),Chennai
Khadarpet(Anantapuram),Tirupati
Khadarpet(Anantapuram),Kozhikode
Khadarpet(Anantapuram),Hyderabad
Khadarpet(Anantapuram),Bengaluru
Khadarpet(Anantapuram),Dabolim
Khadarpet(Anantapuram),Mangalore
Balaghat,Raipur
Balaghat,Bhopal
Balaghat,Hyderabad
Balaghat,Nagpur
Srungavruksham,Chennai
Srungavruksham,Tirupati
Srungavruksham,Visakhapatnam
Srungavruksham,Hyderabad
Adampur(Hisar),Amritsar
Adampur(Hisar),Jammu
Adampur(Hisar),Dehradun
Adampur(Hisar),Jaipur
Adampur(Hisar),Chandigarh
Adampur(Hisar),"New Delhi"
Adampur(Hisar),Jodhpur
Kangra,Amritsar
Kangra,Jammu
Kangra,Dehradun
Kangra,Leh
Kangra,Srinagar
Kangra,Chandigarh
Kangra,"New Delhi"
Omalur,Coimbatore
Omalur,Chennai
Omalur,Tirupati
Omalur,Kozhikode
Omalur,Madurai
Omalur,Bengaluru
Omalur,Tiruchirappalli
Omalur,Mangalore
Omalur,Kochi
Sonepat,Dehradun
Sonepat,Jaipur
Sonepat,Chandigarh
Sonepat,"New Delhi"
Chakulia,Patna
Chakulia,Bhubaneshwar
Chakulia,Ranchi
Chakulia,Gaya
Chakulia,Kolkata
Jhajjar,Dehradun
Jhajjar,Jaipur
Jhajjar,Chandigarh
Jhajjar,"New Delhi"
Golsar,Amritsar
Golsar,Dehradun
Golsar,Udaipur
Golsar,Jaipur
Golsar,Chandigarh
Golsar,"New Delhi"
Golsar,Jodhpur
"Adgaon Budruk",Bhopal
"Adgaon Budruk",Pune
"Adgaon Budruk",Hyderabad
"Adgaon Budruk",Indore
"Adgaon Budruk",Vadodara
"Adgaon Budruk",Aurangabad
"Adgaon Budruk",Nagpur
Shrirampur,Mumbai
Shrirampur,Pune
Shrirampur,Aurangabad
Naidupeta,Chennai
Naidupeta,Tirupati
Naidupeta,Bengaluru
"Sahana Pally",Patna
"Sahana Pally",Ranchi
"Sahana Pally",Gaya
"Sahana Pally",Kolkata
Asundrali,Mumbai
Asundrali,Rajkot
Asundrali,Ahmedabad
Asundrali,Vadodara
Sanchi,Bhopal
Sanchi,Indore
Sanchi,"New Delhi"
Velaneshwar,Mumbai
Velaneshwar,Pune
Velaneshwar,Dabolim
Velaneshwar,Aurangabad
Baraut,Dehradun
Baraut,Jaipur
Baraut,Chandigarh
Baraut,"New Delhi"
Mahanagar,Guwahati
Mahanagar,Bagdogra
Mahanagar,Patna
Mahanagar,Agartala
Mahanagar,Ranchi
Mahanagar,Gaya
Mahanagar,Kolkata
Argul,Bhubaneshwar
Argul,Kolkata
"Uttara Kannada",Bengaluru
"Uttara Kannada",Dabolim
"Uttara Kannada",Mangalore
Bhadwad,Mumbai
Bhadwad,Udaipur
Bhadwad,Pune
Bhadwad,Rajkot
Bhadwad,Ahmedabad
Bhadwad,Indore
Bhadwad,Vadodara
Bhadwad,Aurangabad
Sehore,Bhopal
Sehore,Indore
Sehore,"New Delhi"
"Gerua Para",Guwahati
"Gerua Para",Bagdogra
"Gerua Para",Agartala
"Gerua Para",Kolkata
Riya-Shyamdas,Udaipur
Riya-Shyamdas,Jaipur
Riya-Shyamdas,"New Delhi"
Riya-Shyamdas,Jodhpur
Dhanori(Wardha),Bhopal
Dhanori(Wardha),Hyderabad
Dhanori(Wardha),Indore
Dhanori(Wardha),Aurangabad
Dhanori(Wardha),Nagpur
Sirpur-Kaghaznagar,Raipur
Sirpur-Kaghaznagar,Visakhapatnam
Sirpur-Kaghaznagar,Hyderabad
Sirpur-Kaghaznagar,Aurangabad
Sirpur-Kaghaznagar,Nagpur
Rajawari,Patna
Rajawari,Lucknow
Rajawari,Gaya
Rajawari,Kolkata
Rajawari,Varanasi
Jharsuguda,Raipur
Jharsuguda,Patna
Jharsuguda,Bhubaneshwar
Jharsuguda,Ranchi
Jharsuguda,Gaya
Jharsuguda,Kolkata
Jharsuguda,Varanasi
Kohand,Amritsar
Kohand,Dehradun
Kohand,Jaipur
Kohand,Chandigarh
Kohand,"New Delhi"
"Dhamori Kh.",Mumbai
"Dhamori Kh.",Pune
"Dhamori Kh.",Aurangabad
Bavepur,Dehradun
Bavepur,Lucknow
Bavepur,Jaipur
Bavepur,Chandigarh
Bavepur,"New Delhi"
Sakhigopal,Bhubaneshwar
Sakhigopal,Kolkata
Damalcheruvu,Chennai
Damalcheruvu,Tirupati
Damalcheruvu,Bengaluru
Anandpur,Mumbai
Anandpur,Udaipur
Anandpur,Pune
Anandpur,Rajkot
Anandpur,Ahmedabad
Anandpur,Indore
Anandpur,Vadodara
Anandpur,Aurangabad
Tejgadh,Mumbai
Tejgadh,Udaipur
Tejgadh,Rajkot
Tejgadh,Ahmedabad
Tejgadh,Indore
Tejgadh,Vadodara
Tejgadh,Aurangabad
Dhar,Bhopal
Dhar,Hyderabad
Dhar,Indore
Dhar,Nagpur
"Panch Shimul",Ranchi
"Panch Shimul",Kolkata
Kandharpur,Lucknow
Kandharpur,"New Delhi"
Kandharpur,Varanasi
Nachchiyarkovil,Coimbatore
Nachchiyarkovil,Kozhikode
Nachchiyarkovil,Madurai
Nachchiyarkovil,Bengaluru
Nachchiyarkovil,Tiruchirappalli
Nachchiyarkovil,Thiruvananthapuram
Nachchiyarkovil,Kochi
Karandha,Lucknow
Karandha,"New Delhi"
Karandha,Varanasi
Thana(Lalitpur),Bhopal
Thana(Lalitpur),Lucknow
Thana(Lalitpur),Jaipur
Thana(Lalitpur),Indore
Thana(Lalitpur),"New Delhi"
Thana(Lalitpur),Varanasi
Thana(Lalitpur),Nagpur
Dhanpura,Mumbai
Dhanpura,Udaipur
Dhanpura,Rajkot
Dhanpura,Ahmedabad
Dhanpura,Vadodara
Gopalprasad,Bhubaneshwar
Gopalprasad,Kolkata
Mukutmanipur,Patna
Mukutmanipur,Bhubaneshwar
Mukutmanipur,Ranchi
Mukutmanipur,Gaya
Mukutmanipur,Kolkata
Alampar,Mumbai
Alampar,Rajkot
Alampar,Ahmedabad
Alampar,Vadodara
Nayagaon,Udaipur
Nayagaon,Bhopal
Nayagaon,Jaipur
Nayagaon,Ahmedabad
Nayagaon,Indore
Nayagaon,"New Delhi"
Nayagaon,Vadodara
Nayagaon,Jodhpur
Jadiya,Mumbai
Jadiya,Udaipur
Jadiya,Rajkot
Jadiya,Ahmedabad
Jadiya,Vadodara
Jadiya,Jodhpur
"South Veeravanallur",Coimbatore
"South Veeravanallur",Madurai
"South Veeravanallur",Bengaluru
"South Veeravanallur",Tiruchirappalli
"South Veeravanallur",Thiruvananthapuram
"South Veeravanallur",Kochi
Ajmer,Udaipur
Ajmer,Jaipur
Ajmer,"New Delhi"
Ajmer,Jodhpur
"Tilahra Kalan",Bagdogra
"Tilahra Kalan",Patna
"Tilahra Kalan",Gaya
"Tilahra Kalan",Kolkata
"Tilahra Kalan",Varanasi
Partur,Pune
Partur,Hyderabad
Partur,Aurangabad
Partur,Nagpur
Khairthal,Dehradun
Khairthal,Jaipur
Khairthal,Chandigarh
Khairthal,"New Delhi"
"Pedda Pariya",Chennai
"Pedda Pariya",Tirupati
"Pedda Pariya",Bengaluru
Kadaranahalli,Coimbatore
Kadaranahalli,Chennai
Kadaranahalli,Tirupati
Kadaranahalli,Kozhikode
Kadaranahalli,Bengaluru
Kadaranahalli,Mangalore
Hijrar,Bagdogra
Hijrar,Patna
Hijrar,Ranchi
Hijrar,Gaya
Hijrar,Kolkata
Hijrar,Varanasi
"Papawar Khurd",Dehradun
"Papawar Khurd",Chandigarh
"Papawar Khurd","New Delhi"
Nagarsul,Mumbai
Nagarsul,Pune
Nagarsul,Indore
Nagarsul,Vadodara
Nagarsul,Aurangabad
Kankipadu,Chennai
Kankipadu,Tirupati
Kankipadu,Visakhapatnam
Kankipadu,Hyderabad
Jamui,Bagdogra
Jamui,Patna
Jamui,Ranchi
Jamui,Gaya
Jamui,Kolkata
Jamui,Varanasi
"Dighwa Dubauli",Patna
"Dighwa Dubauli",Ranchi
"Dighwa Dubauli",Gaya
"Dighwa Dubauli",Kolkata
"Dighwa Dubauli",Varanasi
Shodapur,Amritsar
Shodapur,Dehradun
Shodapur,Jaipur
Shodapur,Chandigarh
Shodapur,"New Delhi"
Salboni,Bhubaneshwar
Salboni,Ranchi
Salboni,Gaya
Salboni,Kolkata
Dhinda,Jaipur
Dhinda,"New Delhi"
Dhinda,Jodhpur
Gangazari,Raipur
Gangazari,Bhopal
Gangazari,Hyderabad
Gangazari,Nagpur
Gandhinagar,Mumbai
Gandhinagar,Udaipur
Gandhinagar,Rajkot
Gandhinagar,Ahmedabad
Gandhinagar,Vadodara
Shirol,Mumbai
Shirol,Pune
Shirol,Vadodara
Shirol,Aurangabad
Deoband,Dehradun
Deoband,Chandigarh
Deoband,"New Delhi"
Fatehgarh,Dehradun
Fatehgarh,Lucknow
Fatehgarh,Jaipur
Fatehgarh,"New Delhi"
"Ninaura Shanklapur",Dehradun
"Ninaura Shanklapur",Lucknow
"Ninaura Shanklapur",Jaipur
"Ninaura Shanklapur","New Delhi"
Hungund,Mumbai
Hungund,Tirupati
Hungund,Pune
Hungund,Hyderabad
Hungund,Bengaluru
Hungund,Dabolim
Hungund,Mangalore
Hungund,Aurangabad
Murehra,Bhopal
Murehra,Lucknow
Murehra,Jaipur
Murehra,"New Delhi"
Murehra,Varanasi
"Risia Bazaar",Lucknow
"Risia Bazaar","New Delhi"
"Risia Bazaar",Varanasi
Korlam,Raipur
Korlam,Visakhapatnam
Korlam,Bhubaneshwar
Korlam,Kolkata
"Mohiuddi Nagar",Bagdogra
"Mohiuddi Nagar",Patna
"Mohiuddi Nagar",Ranchi
"Mohiuddi Nagar",Gaya
"Mohiuddi Nagar",Kolkata
"Mohiuddi Nagar",Varanasi
Jhaua,Patna
Jhaua,Ranchi
Jhaua,Gaya
Jhaua,Kolkata
Jhaua,Varanasi
Siripuram,Chennai
Siripuram,Tirupati
Siripuram,Visakhapatnam
Siripuram,Hyderabad
Dhalbhumgarh,Patna
Dhalbhumgarh,Bhubaneshwar
Dhalbhumgarh,Ranchi
Dhalbhumgarh,Gaya
Dhalbhumgarh,Kolkata
"Hakim Patty",Patna
"Hakim Patty",Lucknow
"Hakim Patty",Gaya
"Hakim Patty","New Delhi"
"Hakim Patty",Varanasi
Rohalkhurd,Mumbai
Rohalkhurd,Udaipur
Rohalkhurd,Bhopal
Rohalkhurd,Ahmedabad
Rohalkhurd,Indore
Rohalkhurd,Vadodara
Karwahi,Raipur
Karwahi,Patna
Karwahi,Lucknow
Karwahi,Ranchi
Karwahi,Gaya
Karwahi,"New Delhi"
Karwahi,Varanasi
Nasherkuli,Agartala
Nasherkuli,Kolkata
Bharur,Amritsar
Bharur,Jammu
Bharur,Dehradun
Bharur,Jaipur
Bharur,Chandigarh
Bharur,"New Delhi"
Gauriyamau,Lucknow
Gauriyamau,"New Delhi"
Gauriyamau,Varanasi
Tuni,Visakhapatnam
Tuni,Hyderabad
"Konda Koppaka",Visakhapatnam
"Konda Koppaka",Hyderabad
Khairgaon,Raipur
Khairgaon,Bhopal
Khairgaon,Pune
Khairgaon,Hyderabad
Khairgaon,Indore
Khairgaon,Aurangabad
Khairgaon,Nagpur
"Sadul Shahar",Amritsar
"Sadul Shahar",Jammu
"Sadul Shahar",Dehradun
"Sadul Shahar",Jaipur
"Sadul Shahar",Chandigarh
"Sadul Shahar","New Delhi"
"Sadul Shahar",Jodhpur
Srinagar,Jammu
Srinagar,Srinagar
Srinagar,"New Delhi"
"Shankarpur Bhoila",Lucknow
"Shankarpur Bhoila","New Delhi"
"Shankarpur Bhoila",Varanasi
Jahanikhera(Hardoi),Dehradun
Jahanikhera(Hardoi),Lucknow
Jahanikhera(Hardoi),"New Delhi"
"Agaram Sibbandi",Coimbatore
"Agaram Sibbandi",Chennai
"Agaram Sibbandi",Tirupati
"Agaram Sibbandi",Kozhikode
"Agaram Sibbandi",Madurai
"Agaram Sibbandi",Bengaluru
"Agaram Sibbandi",Tiruchirappalli
"Wadwal Nagnath(Latur)",Mumbai
"Wadwal Nagnath(Latur)",Pune
"Wadwal Nagnath(Latur)",Hyderabad
"Wadwal Nagnath(Latur)",Aurangabad
"Wadwal Nagnath(Latur)",Nagpur
Yernagudem,Tirupati
Yernagudem,Visakhapatnam
Yernagudem,Hyderabad
Janada,Mumbai
Janada,Udaipur
Janada,Rajkot
Janada,Ahmedabad
Janada,Vadodara
Makdawan,Mumbai
Makdawan,Udaipur
Makdawan,Bhopal
Makdawan,Ahmedabad
Makdawan,Indore
Makdawan,Vadodara
Neora,Bagdogra
Neora,Kolkata
Tilda,Raipur
Tilda,Hyderabad
Tilda,Nagpur
Khamargachhi,Agartala
Khamargachhi,Kolkata
Bichhua,Raipur
Bichhua,Bhopal
Bichhua,Hyderabad
Bichhua,Indore
Bichhua,Nagpur
"Gaur Daha",Kolkata
"Tehsil Fateh Pur",Lucknow
"Tehsil Fateh Pur","New Delhi"
"Tehsil Fateh Pur",Varanasi
Goshpur,Patna
Goshpur,Lucknow
Goshpur,Gaya
Goshpur,"New Delhi"
Goshpur,Varanasi
Sarbahra,Raipur
Sarbahra,Ranchi
Sarbahra,Gaya
Sarbahra,Kolkata
Sarbahra,Varanasi
Sarbahra,Nagpur
Isarda,Udaipur
Isarda,Jaipur
Isarda,"New Delhi"
Isarda,Jodhpur
Kolhe,Mumbai
Kolhe,Pune
Kolhe,Indore
Kolhe,Vadodara
Kolhe,Aurangabad
Karimuddinpur,Patna
Karimuddinpur,Lucknow
Karimuddinpur,Ranchi
Karimuddinpur,Gaya
Karimuddinpur,Kolkata
Karimuddinpur,Varanasi
Kadakkavoor,Coimbatore
Kadakkavoor,Madurai
Kadakkavoor,Bengaluru
Kadakkavoor,Thiruvananthapuram
Kadakkavoor,Kochi
"Bhuyan Gaon",Guwahati
"Bhuyan Gaon",Dibrugarh
"Bhuyan Gaon",Kolkata
"Bhuyan Gaon",Imphal
Mundkur,Kozhikode
Mundkur,Bengaluru
Mundkur,Dabolim
Mundkur,Mangalore
Tirumangalam,Coimbatore
Tirumangalam,Madurai
Tirumangalam,Bengaluru
Tirumangalam,Tiruchirappalli
Tirumangalam,Thiruvananthapuram
Tirumangalam,Kochi
Nazareth,Coimbatore
Nazareth,Madurai
Nazareth,Bengaluru
Nazareth,Tiruchirappalli
Nazareth,Thiruvananthapuram
Nazareth,Kochi
Shivani,Coimbatore
Shivani,Tirupati
Shivani,Kozhikode
Shivani,Bengaluru
Shivani,Dabolim
Shivani,Mangalore
Mundikota,Raipur
Mundikota,Bhopal
Mundikota,Hyderabad
Mundikota,Nagpur
Nanakmatta,Dehradun
Nanakmatta,Lucknow
Nanakmatta,Jaipur
Nanakmatta,Chandigarh
Nanakmatta,"New Delhi"
Muktarabad,Dehradun
Muktarabad,Chandigarh
Muktarabad,"New Delhi"
Kadeepur,Patna
Kadeepur,Lucknow
Kadeepur,Gaya
Kadeepur,"New Delhi"
Kadeepur,Varanasi
Sahuwala,Amritsar
Sahuwala,Jammu
Sahuwala,Dehradun
Sahuwala,Jaipur
Sahuwala,Chandigarh
Sahuwala,"New Delhi"
Sahuwala,Jodhpur
Kolayat,Udaipur
Kolayat,Jaipur
Kolayat,"New Delhi"
Kolayat,Jodhpur
Dhutra,Raipur
Dhutra,Patna
Dhutra,Bhubaneshwar
Dhutra,Ranchi
Dhutra,Gaya
Dhutra,Kolkata
Dhutra,Varanasi
Horanadu,Coimbatore
Horanadu,Kozhikode
Horanadu,Bengaluru
Horanadu,Dabolim
Horanadu,Mangalore
Mohana,Udaipur
Mohana,Bhopal
Mohana,Lucknow
Mohana,Jaipur
Mohana,Indore
Mohana,"New Delhi"
Mohana,Jodhpur
Chandia,Raipur
Chandia,Patna
Chandia,Bhopal
Chandia,Lucknow
Chandia,Ranchi
Chandia,Gaya
Chandia,"New Delhi"
Chandia,Varanasi
Chandia,Nagpur
Gangnapur,Agartala
Gangnapur,Kolkata
Gadu,Mumbai
Gadu,Rajkot
Gadu,Ahmedabad
Gadu,Vadodara
Gulbarga,Pune
Gulbarga,Hyderabad
Gulbarga,Dabolim
Gulbarga,Aurangabad
Chandil,Patna
Chandil,Bhubaneshwar
Chandil,Ranchi
Chandil,Gaya
Chandil,Kolkata
Ratanpura,Amritsar
Ratanpura,Dehradun
Ratanpura,Jaipur
Ratanpura,Chandigarh
Ratanpura,"New Delhi"
Ratanpura,Jodhpur
Bajana,Mumbai
Bajana,Udaipur
Bajana,Rajkot
Bajana,Ahmedabad
Bajana,Vadodara
Pala(Amravati),Bhopal
Pala(Amravati),Hyderabad
Pala(Amravati),Indore
Pala(Amravati),Aurangabad
Pala(Amravati),Nagpur
